Set,Run #1,Run #1,Run #1,Run #1,Run #1
Internal Pressure P1 (kPa),Time (s),Internal Pressure P0 (kPa),Ambient Pressure (kPa),Differential Pressure₁₋₂ (kPa),Calc1 (units)
,130.8,114.73,99.9,14.83,114.73
,131,114.73,99.9,14.83,114.73
,131.2,114.73,99.9,14.83,114.73
,131.4,114.73,99.9,14.83,114.73
,131.6,114.73,99.9,14.83,114.73
,131.8,114.73,99.9,14.83,114.73
,132,114.73,99.9,14.83,114.73
,132.2,114.73,99.9,14.83,114.73
,132.4,114.73,99.9,14.83,114.73
,132.6,114.73,99.9,14.83,114.73
,132.8,114.73,99.9,14.83,114.73
,133,114.73,99.9,14.83,114.73
,133.2,114.73,99.9,14.83,114.73
,133.4,114.73,99.9,14.83,114.73
,133.6,114.73,99.9,14.83,114.73
,133.8,114.73,99.9,14.83,114.73
,134,114.73,99.9,14.83,114.73
,134.2,114.73,99.9,14.83,114.73
,134.4,114.73,99.9,14.83,114.73
,134.6,114.73,99.9,14.83,114.73
,134.8,114.73,99.9,14.83,114.73
,135,114.73,99.9,14.83,114.73
,135.2,114.73,99.9,14.83,114.73
,135.4,114.73,99.9,14.83,114.73
,135.6,114.73,99.9,14.83,114.73
,135.8,114.73,99.9,14.83,114.73
,136,114.73,99.9,14.83,114.73
,136.2,114.73,99.9,14.83,114.73
,136.4,114.73,99.9,14.83,114.73
,136.6,114.73,99.9,14.83,114.73
,136.8,114.73,99.9,14.83,114.73
,137,114.73,99.9,14.83,114.73
,137.2,114.73,99.9,14.83,114.73
,137.4,114.73,99.9,14.83,114.73
,137.6,114.73,99.9,14.83,114.73
,137.8,114.73,99.9,14.83,114.73
,138,114.73,99.9,14.83,114.73
,138.2,114.73,99.9,14.83,114.73
,138.4,114.73,99.9,14.83,114.73
,138.6,114.73,99.9,14.83,114.73
,138.8,114.73,99.9,14.83,114.73
,139,114.73,99.9,14.83,114.73
,139.2,114.73,99.9,14.83,114.73
,139.4,114.73,99.9,14.83,114.73
,139.6,114.73,99.9,14.83,114.73
,139.8,114.73,99.9,14.83,114.73
,140,114.73,99.9,14.83,114.73
,140.2,114.73,99.9,14.83,114.73
,140.4,114.73,99.9,14.83,114.73
,140.6,114.73,99.9,14.83,114.73
,140.8,114.73,99.9,14.83,114.73
,141,114.73,99.9,14.83,114.73
,141.2,114.73,99.9,14.83,114.73
,141.4,114.73,99.9,14.83,114.73
,141.6,114.73,99.9,14.83,114.73
,141.8,114.73,99.9,14.83,114.73
,142,114.73,99.9,14.83,114.73
,142.2,114.73,99.9,14.83,114.73
,142.4,114.73,99.9,14.83,114.73
,142.6,114.73,99.9,14.83,114.73
,142.8,114.73,99.9,14.83,114.73
,143,114.73,99.9,14.83,114.73
,143.2,114.73,99.9,14.83,114.73
,143.4,114.73,99.9,14.83,114.73
,143.6,114.73,99.9,14.83,114.73
,143.8,114.73,99.9,14.83,114.73
,144,114.73,99.9,14.83,114.73
,144.2,114.73,99.9,14.83,114.73
,144.4,114.73,99.9,14.83,114.73
,144.6,114.73,99.9,14.83,114.73
,144.8,114.73,99.9,14.83,114.73
,145,114.73,99.9,14.83,114.73
,145.2,114.73,99.9,14.83,114.73
,145.4,114.73,99.9,14.83,114.73
,145.6,114.73,99.9,14.83,114.73
,145.8,114.73,99.9,14.83,114.73
,146,114.73,99.9,14.83,114.73
,146.2,114.73,99.9,14.83,114.73
,146.4,114.73,99.9,14.83,114.73
,146.6,114.73,99.9,14.83,114.73
,146.8,114.73,99.9,14.83,114.73
,147,114.73,99.9,14.82,114.73
,147.2,114.73,99.9,14.83,114.73
,147.4,114.73,99.9,14.83,114.73
,147.6,114.73,99.9,14.83,114.73
,147.8,114.73,99.9,14.83,114.73
,148,114.73,99.9,14.83,114.73
,148.2,114.73,99.9,14.83,114.73
,148.4,114.73,99.9,14.83,114.73
,148.6,114.73,99.9,14.83,114.73
,148.8,114.73,99.9,14.83,114.73
,149,114.73,99.9,14.83,114.73
,149.2,114.73,99.9,14.83,114.73
,149.4,114.73,99.9,14.83,114.73
,149.6,114.73,99.9,14.83,114.73
,149.8,114.73,99.9,14.83,114.73
,150,114.73,99.9,14.82,114.73
,150.2,114.73,99.9,14.83,114.73
,150.4,114.73,99.9,14.83,114.73
,150.6,114.73,99.9,14.83,114.73
,150.8,114.73,99.9,14.83,114.73
,151,114.73,99.9,14.83,114.73
,151.2,114.73,99.9,14.83,114.73
,151.4,114.73,99.9,14.83,114.73
,151.6,114.73,99.9,14.83,114.73
,151.8,114.73,99.9,14.83,114.73
,152,114.73,99.9,14.83,114.73
,152.2,114.73,99.9,14.83,114.73
,152.4,114.73,99.9,14.82,114.73
,152.6,114.73,99.9,14.82,114.73
,152.8,114.73,99.9,14.83,114.73
,153,114.73,99.9,14.83,114.73
,153.2,114.73,99.9,14.83,114.73
,153.4,114.73,99.9,14.83,114.73
,153.6,114.73,99.9,14.83,114.73
,153.8,114.73,99.9,14.83,114.73
,154,114.73,99.9,14.83,114.73
,154.2,114.73,99.9,14.83,114.73
,154.4,114.73,99.9,14.83,114.73
,154.6,114.73,99.9,14.82,114.73
,154.8,114.73,99.9,14.83,114.73
,155,114.73,99.9,14.83,114.73
,155.2,114.73,99.9,14.83,114.73
,155.4,114.73,99.9,14.83,114.73
,155.6,114.73,99.9,14.83,114.73
,155.8,114.73,99.9,14.83,114.73
,156,114.73,99.9,14.83,114.73
,156.2,114.73,99.9,14.83,114.73
,156.4,114.73,99.9,14.83,114.73
,156.6,114.73,99.9,14.83,114.73
,156.8,114.73,99.9,14.83,114.73
,157,114.73,99.9,14.83,114.73
,157.2,114.73,99.9,14.83,114.73
,157.4,114.73,99.9,14.83,114.73
,157.6,114.73,99.9,14.83,114.73
,157.8,114.73,99.9,14.83,114.73
,158,114.73,99.9,14.83,114.73
,158.2,114.73,99.9,14.83,114.73
,158.4,114.73,99.9,14.83,114.73
,158.6,114.73,99.9,14.83,114.73
,158.8,114.73,99.9,14.83,114.73
,159,114.73,99.9,14.83,114.73
,159.2,114.73,99.9,14.83,114.73
,159.4,114.73,99.9,14.83,114.73
,159.6,114.73,99.9,14.83,114.73
,159.8,114.73,99.9,14.83,114.73
,160,114.73,99.9,14.83,114.73
,160.2,114.73,99.9,14.83,114.73
,160.4,114.73,99.9,14.83,114.73
,160.6,114.73,99.9,14.83,114.73
,160.8,114.73,99.9,14.83,114.73
,161,114.73,99.9,14.82,114.73
,161.2,114.73,99.9,14.83,114.73
,161.4,114.73,99.91,14.82,114.73
,161.6,114.73,99.9,14.82,114.73
,161.8,114.73,99.9,14.83,114.73
,162,114.73,99.9,14.83,114.73
,162.2,114.73,99.9,14.83,114.73
,162.4,114.73,99.9,14.83,114.73
,162.6,114.73,99.9,14.82,114.73
,162.8,114.73,99.9,14.83,114.73
,163,114.73,99.9,14.83,114.73
,163.2,114.73,99.9,14.83,114.73
,163.4,114.73,99.9,14.83,114.73
,163.6,114.73,99.9,14.83,114.73
,163.8,114.73,99.9,14.83,114.73
,164,114.73,99.9,14.83,114.73
,164.2,114.73,99.9,14.83,114.73
,164.4,114.73,99.9,14.83,114.73
,164.6,114.73,99.9,14.83,114.73
,164.8,114.73,99.9,14.83,114.73
,165,114.73,99.9,14.83,114.73
,165.2,114.73,99.9,14.83,114.73
,165.4,114.73,99.9,14.83,114.73
,165.6,114.73,99.9,14.83,114.73
,165.8,114.73,99.9,14.83,114.73
,166,114.73,99.9,14.83,114.73
,166.2,114.73,99.9,14.83,114.73
,166.4,114.73,99.9,14.83,114.73
,166.6,114.73,99.9,14.83,114.73
,166.8,114.73,99.9,14.83,114.73
,167,114.73,99.9,14.83,114.73
,167.2,114.73,99.9,14.83,114.73
,167.4,114.73,99.9,14.82,114.73
,167.6,114.73,99.9,14.83,114.73
,167.8,114.73,99.9,14.83,114.73
,168,114.73,99.9,14.83,114.73
,168.2,114.73,99.9,14.83,114.73
,168.4,114.73,99.9,14.83,114.73
,168.6,114.73,99.9,14.83,114.73
,168.8,114.73,99.9,14.83,114.73
,169,114.73,99.9,14.83,114.73
,169.2,114.73,99.9,14.83,114.73
,169.4,114.73,99.9,14.83,114.73
,169.6,114.73,99.9,14.83,114.73
,169.8,114.73,99.9,14.83,114.73
,170,114.73,99.9,14.83,114.73
,170.2,114.73,99.9,14.83,114.73
,170.4,114.73,99.9,14.83,114.73
,170.6,114.73,99.9,14.83,114.73
,170.8,114.73,99.9,14.83,114.73
,171,114.73,99.9,14.83,114.73
,171.2,114.73,99.9,14.83,114.73
,171.4,114.73,99.9,14.83,114.73
,171.6,114.73,99.91,14.82,114.73
,171.8,114.73,99.9,14.83,114.73
,172,114.73,99.91,14.82,114.73
,172.2,114.73,99.91,14.82,114.73
,172.4,114.73,99.9,14.82,114.73
,172.6,114.73,99.9,14.83,114.73
,172.8,114.73,99.9,14.82,114.73
,173,114.73,99.91,14.82,114.73
,173.2,114.73,99.9,14.82,114.73
,173.4,114.73,99.9,14.82,114.73
,173.6,114.73,99.9,14.82,114.73
,173.8,114.73,99.91,14.82,114.73
,174,114.73,99.91,14.82,114.73
,174.2,114.73,99.9,14.82,114.73
,174.4,114.73,99.91,14.82,114.73
,174.6,114.73,99.9,14.82,114.73
,174.8,114.73,99.9,14.83,114.73
,175,114.73,99.9,14.82,114.73
,175.2,114.73,99.9,14.83,114.73
,175.4,114.73,99.9,14.82,114.73
,175.6,114.73,99.91,14.82,114.73
,175.8,114.73,99.9,14.82,114.73
,176,114.73,99.91,14.82,114.73
,176.2,114.73,99.91,14.82,114.73
,176.4,114.73,99.9,14.82,114.73
,176.6,114.73,99.9,14.82,114.73
,176.8,114.73,99.91,14.82,114.73
,177,114.73,99.9,14.82,114.73
,177.2,114.73,99.9,14.82,114.73
,177.4,114.73,99.9,14.82,114.73
,177.6,114.73,99.91,14.82,114.73
,177.8,114.73,99.9,14.83,114.73
,178,114.73,99.9,14.83,114.73
,178.2,114.73,99.91,14.82,114.73
,178.4,114.73,99.9,14.82,114.73
,178.6,114.73,99.9,14.82,114.73
,178.8,114.73,99.9,14.82,114.73
,179,114.73,99.9,14.83,114.73
,179.2,114.73,99.9,14.83,114.73
,179.4,114.73,99.9,14.83,114.73
,179.6,114.73,99.9,14.82,114.73
,179.8,114.73,99.9,14.82,114.73
,180,114.73,99.9,14.82,114.73
,180.2,114.73,99.9,14.82,114.73
,180.4,114.73,99.9,14.82,114.73
,180.6,114.73,99.9,14.82,114.73
,180.8,114.73,99.9,14.82,114.73
,181,114.73,99.9,14.82,114.73
,181.2,114.73,99.9,14.82,114.73
,181.4,114.73,99.9,14.83,114.73
,181.6,114.73,99.9,14.83,114.73
,181.8,114.73,99.9,14.82,114.73
,182,114.73,99.9,14.83,114.73
,182.2,114.73,99.9,14.82,114.73
,182.4,114.73,99.9,14.82,114.73
,182.6,114.73,99.9,14.82,114.73
,182.8,114.73,99.9,14.83,114.73
,183,114.73,99.9,14.83,114.73
,183.2,114.73,99.9,14.83,114.73
,183.4,114.73,99.9,14.82,114.73
,183.6,114.73,99.9,14.82,114.73
,183.8,114.73,99.9,14.83,114.73
,184,114.73,99.9,14.83,114.73
,184.2,114.73,99.9,14.83,114.73
,184.4,114.73,99.9,14.83,114.73
,184.6,114.73,99.9,14.83,114.73
,184.8,114.73,99.9,14.82,114.73
,185,114.73,99.9,14.83,114.73
,185.2,114.73,99.9,14.83,114.73
,185.4,114.73,99.9,14.83,114.73
,185.6,114.73,99.9,14.83,114.73
,185.8,114.73,99.9,14.83,114.73
,186,114.73,99.9,14.83,114.73
,186.2,114.73,99.9,14.83,114.73
,186.4,114.73,99.9,14.83,114.73
,186.6,114.73,99.9,14.83,114.73
,186.8,114.73,99.9,14.83,114.73
,187,114.73,99.9,14.83,114.73
,187.2,114.73,99.9,14.82,114.73
,187.4,114.73,99.9,14.82,114.73
,187.6,114.73,99.9,14.82,114.73
,187.8,114.73,99.9,14.82,114.73
,188,114.73,99.9,14.83,114.73
,188.2,114.73,99.9,14.83,114.73
,188.4,114.73,99.9,14.83,114.73
,188.6,114.73,99.9,14.82,114.73
,188.8,114.73,99.9,14.83,114.73
,189,114.73,99.9,14.82,114.73
,189.2,114.73,99.9,14.82,114.73
,189.4,114.73,99.9,14.83,114.73
,189.6,114.73,99.9,14.82,114.73
,189.8,114.73,99.9,14.83,114.73
,190,114.73,99.9,14.82,114.73
,190.2,114.73,99.9,14.82,114.73
,190.4,114.73,99.91,14.82,114.73
,190.6,114.73,99.9,14.82,114.73
,190.8,114.73,99.9,14.82,114.73
,191,114.73,99.9,14.82,114.73
,191.2,114.73,99.9,14.82,114.73
,191.4,114.73,99.9,14.82,114.73
,191.6,114.73,99.9,14.82,114.73
,191.8,114.73,99.9,14.82,114.73
,192,114.73,99.91,14.82,114.73
,192.2,114.73,99.91,14.82,114.73
,192.4,114.73,99.9,14.82,114.73
,192.6,114.73,99.91,14.82,114.73
,192.8,114.73,99.9,14.83,114.73
,193,114.73,99.9,14.83,114.73
,193.2,114.73,99.9,14.82,114.73
,193.4,114.73,99.9,14.82,114.73
,193.6,114.72,99.9,14.82,114.72
,193.8,114.72,99.9,14.82,114.72
,194,114.73,99.9,14.82,114.73
,194.2,114.73,99.9,14.82,114.73
,194.4,114.73,99.9,14.82,114.73
,194.6,114.73,99.9,14.82,114.73
,194.8,114.73,99.9,14.83,114.73
,195,114.73,99.9,14.83,114.73
,195.2,114.73,99.9,14.82,114.73
,195.4,114.73,99.9,14.82,114.73
,195.6,114.73,99.9,14.83,114.73
,195.8,114.73,99.9,14.83,114.73
,196,114.73,99.9,14.82,114.73
,196.2,114.73,99.9,14.82,114.73
,196.4,114.73,99.9,14.82,114.73
,196.6,114.73,99.9,14.82,114.73
,196.8,114.73,99.9,14.83,114.73
,197,114.73,99.9,14.83,114.73
,197.2,114.73,99.9,14.83,114.73
,197.4,114.73,99.9,14.83,114.73
,197.6,114.73,99.9,14.83,114.73
,197.8,114.73,99.9,14.83,114.73
,198,114.73,99.9,14.83,114.73
,198.2,114.73,99.9,14.83,114.73
,198.4,114.73,99.9,14.83,114.73
,198.6,114.73,99.9,14.82,114.73
,198.8,114.73,99.9,14.82,114.73
,199,114.73,99.9,14.82,114.73
,199.2,114.73,99.9,14.83,114.73
,199.4,114.73,99.9,14.82,114.73
,199.6,114.73,99.9,14.83,114.73
,199.8,114.73,99.9,14.83,114.73
,200,114.73,99.9,14.83,114.73
,200.2,114.73,99.9,14.83,114.73
,200.4,114.73,99.9,14.83,114.73
,200.6,114.73,99.9,14.83,114.73
,200.8,114.73,99.9,14.83,114.73
,201,114.73,99.9,14.83,114.73
,201.2,114.73,99.9,14.82,114.73
,201.4,114.73,99.9,14.82,114.73
,201.6,114.73,99.9,14.83,114.73
,201.8,114.73,99.9,14.83,114.73
,202,114.73,99.9,14.83,114.73
,202.2,114.73,99.9,14.83,114.73
,202.4,114.73,99.9,14.83,114.73
,202.6,114.73,99.9,14.83,114.73
,202.8,114.73,99.9,14.83,114.73
,203,114.73,99.9,14.83,114.73
,203.2,114.73,99.9,14.83,114.73
,203.4,114.73,99.9,14.83,114.73
,203.6,114.72,99.9,14.82,114.72
,203.8,114.73,99.9,14.83,114.73
,204,114.73,99.9,14.82,114.73
,204.2,114.73,99.9,14.82,114.73
,204.4,114.73,99.9,14.83,114.73
,204.6,114.73,99.9,14.82,114.73
,204.8,114.73,99.9,14.82,114.73
,205,114.73,99.9,14.83,114.73
,205.2,114.73,99.9,14.82,114.73
,205.4,114.72,99.9,14.82,114.72
,205.6,114.73,99.9,14.82,114.73
,205.8,114.73,99.9,14.82,114.73
,206,114.73,99.9,14.82,114.73
,206.2,114.72,99.9,14.82,114.72
,206.4,114.73,99.9,14.82,114.73
,206.6,114.73,99.9,14.82,114.73
,206.8,114.73,99.9,14.82,114.73
,207,114.73,99.9,14.82,114.73
,207.2,114.73,99.9,14.83,114.73
,207.4,114.73,99.9,14.82,114.73
,207.6,114.73,99.9,14.82,114.73
,207.8,114.73,99.9,14.83,114.73
,208,114.73,99.9,14.83,114.73
,208.2,114.73,99.9,14.83,114.73
,208.4,114.73,99.9,14.83,114.73
,208.6,114.73,99.9,14.83,114.73
,208.8,114.73,99.9,14.83,114.73
,209,114.73,99.9,14.83,114.73
,209.2,114.73,99.9,14.83,114.73
,209.4,114.73,99.9,14.82,114.73
,209.6,114.73,99.9,14.83,114.73
,209.8,114.73,99.9,14.83,114.73
,210,114.73,99.9,14.83,114.73
,210.2,114.73,99.9,14.83,114.73
,210.4,114.73,99.9,14.82,114.73
,210.6,114.73,99.9,14.83,114.73
,210.8,114.73,99.9,14.83,114.73
,211,114.73,99.9,14.83,114.73
,211.2,114.73,99.9,14.83,114.73
,211.4,114.73,99.9,14.82,114.73
,211.6,114.73,99.9,14.83,114.73
,211.8,114.73,99.9,14.83,114.73
,212,114.73,99.9,14.82,114.73
,212.2,114.73,99.9,14.83,114.73
,212.4,114.73,99.9,14.83,114.73
,212.6,114.73,99.9,14.83,114.73
,212.8,114.73,99.9,14.83,114.73
,213,114.73,99.9,14.83,114.73
,213.2,114.73,99.9,14.82,114.73
,213.4,114.73,99.9,14.82,114.73
,213.6,114.73,99.9,14.83,114.73
,213.8,114.73,99.9,14.82,114.73
,214,114.73,99.9,14.83,114.73
,214.2,114.73,99.9,14.83,114.73
,214.4,114.73,99.9,14.82,114.73
,214.6,114.73,99.9,14.83,114.73
,214.8,114.73,99.9,14.83,114.73
,215,114.73,99.9,14.82,114.73
,215.2,114.73,99.9,14.83,114.73
,215.4,114.72,99.9,14.82,114.72
,215.6,114.73,99.9,14.83,114.73
,215.8,114.72,99.9,14.83,114.72
,216,114.73,99.9,14.83,114.73
,216.2,114.73,99.9,14.82,114.73
,216.4,114.73,99.9,14.82,114.73
,216.6,114.73,99.9,14.83,114.73
,216.8,114.73,99.9,14.82,114.73
,217,114.73,99.9,14.82,114.73
,217.2,114.73,99.9,14.82,114.73
,217.4,114.73,99.9,14.82,114.73
,217.6,114.73,99.9,14.83,114.73
,217.8,114.73,99.9,14.83,114.73
,218,114.73,99.9,14.82,114.73
,218.2,114.73,99.9,14.82,114.73
,218.4,114.73,99.9,14.83,114.73
,218.6,114.73,99.9,14.83,114.73
,218.8,114.73,99.9,14.82,114.73
,219,114.73,99.9,14.83,114.73
,219.2,114.73,99.9,14.83,114.73
,219.4,114.73,99.9,14.83,114.73
,219.6,114.73,99.9,14.83,114.73
,219.8,114.73,99.9,14.83,114.73
,220,114.73,99.9,14.83,114.73
,220.2,114.73,99.9,14.83,114.73
,220.4,114.73,99.9,14.82,114.73
,220.6,114.73,99.9,14.83,114.73
,220.8,114.73,99.9,14.83,114.73
,221,114.73,99.9,14.83,114.73
,221.2,114.73,99.9,14.82,114.73
,221.4,114.73,99.9,14.83,114.73
,221.6,114.73,99.9,14.82,114.73
,221.8,114.73,99.9,14.82,114.73
,222,114.73,99.9,14.82,114.73
,222.2,114.73,99.9,14.82,114.73
,222.4,114.73,99.9,14.82,114.73
,222.6,114.73,99.9,14.82,114.73
,222.8,114.73,99.9,14.82,114.73
,223,114.73,99.9,14.82,114.73
,223.2,114.73,99.9,14.83,114.73
,223.4,114.73,99.9,14.83,114.73
,223.6,114.73,99.9,14.82,114.73
,223.8,114.73,99.9,14.82,114.73
,224,114.73,99.9,14.83,114.73
,224.2,114.73,99.9,14.83,114.73
,224.4,114.73,99.9,14.83,114.73
,224.6,114.73,99.9,14.83,114.73
,224.8,114.73,99.9,14.82,114.73
,225,114.73,99.9,14.83,114.73
,225.2,114.73,99.9,14.82,114.73
,225.4,114.73,99.9,14.82,114.73
,225.6,114.72,99.9,14.82,114.72
,225.8,114.72,99.9,14.83,114.72
,226,114.73,99.9,14.83,114.73
,226.2,114.73,99.9,14.82,114.73
,226.4,114.73,99.9,14.82,114.73
,226.6,114.73,99.9,14.82,114.73
,226.8,114.73,99.9,14.82,114.73
,227,114.73,99.9,14.82,114.73
,227.2,114.73,99.9,14.82,114.73
,227.4,114.73,99.9,14.83,114.73
,227.6,114.72,99.9,14.83,114.72
,227.8,114.73,99.9,14.83,114.73
,228,114.72,99.9,14.83,114.72
,228.2,114.73,99.9,14.83,114.73
,228.4,114.73,99.9,14.83,114.73
,228.6,114.73,99.9,14.83,114.73
,228.8,114.73,99.9,14.83,114.73
,229,114.73,99.9,14.83,114.73
,229.2,114.73,99.9,14.83,114.73
,229.4,114.73,99.9,14.83,114.73
,229.6,114.73,99.9,14.83,114.73
,229.8,114.73,99.9,14.83,114.73
,230,114.73,99.9,14.83,114.73
,230.2,114.73,99.9,14.83,114.73
,230.4,114.73,99.9,14.83,114.73
,230.6,114.73,99.9,14.83,114.73
,230.8,114.73,99.9,14.82,114.73
,231,114.73,99.9,14.83,114.73
,231.2,114.73,99.9,14.82,114.73
,231.4,114.73,99.9,14.82,114.73
,231.6,114.73,99.9,14.83,114.73
,231.8,114.72,99.9,14.83,114.72
,232,114.73,99.9,14.83,114.73
,232.2,114.73,99.9,14.83,114.73
,232.4,114.73,99.9,14.83,114.73
,232.6,114.73,99.9,14.83,114.73
,232.8,114.73,99.9,14.83,114.73
,233,114.73,99.9,14.83,114.73
,233.2,114.73,99.9,14.83,114.73
,233.4,114.73,99.9,14.83,114.73
,233.6,114.73,99.9,14.83,114.73
,233.8,114.72,99.9,14.83,114.72
,234,114.73,99.9,14.83,114.73
,234.2,114.73,99.9,14.83,114.73
,234.4,114.73,99.9,14.83,114.73
,234.6,114.72,99.9,14.83,114.72
,234.8,114.73,99.9,14.83,114.73
,235,114.73,99.9,14.83,114.73
,235.2,114.72,99.9,14.82,114.72
,235.4,114.73,99.9,14.83,114.73
,235.6,114.73,99.9,14.82,114.73
,235.8,114.73,99.9,14.83,114.73
,236,114.73,99.9,14.83,114.73
,236.2,114.73,99.9,14.82,114.73
,236.4,114.73,99.9,14.82,114.73
,236.6,114.73,99.9,14.83,114.73
,236.8,114.73,99.9,14.82,114.73
,237,114.73,99.9,14.83,114.73
,237.2,114.72,99.9,14.82,114.72
,237.4,114.73,99.9,14.82,114.73
,237.6,114.73,99.9,14.83,114.73
,237.8,114.73,99.9,14.83,114.73
,238,114.73,99.9,14.82,114.73
,238.2,114.73,99.9,14.83,114.73
,238.4,114.73,99.9,14.83,114.73
,238.6,114.72,99.9,14.83,114.72
,238.8,114.72,99.9,14.82,114.72
,239,114.72,99.9,14.82,114.72
,239.2,114.72,99.9,14.82,114.72
,239.4,114.73,99.9,14.83,114.73
,239.6,114.72,99.9,14.82,114.72
,239.8,114.73,99.9,14.82,114.73
,240,114.72,99.9,14.82,114.72
,240.2,114.73,99.9,14.83,114.73
,240.4,114.73,99.9,14.83,114.73
,240.6,114.73,99.9,14.83,114.73
,240.8,114.73,99.9,14.83,114.73
,241,114.73,99.9,14.83,114.73
,241.2,114.73,99.9,14.83,114.73
,241.4,114.73,99.9,14.83,114.73
,241.6,114.73,99.9,14.83,114.73
,241.8,114.73,99.9,14.82,114.73
,242,114.72,99.9,14.82,114.72
,242.2,114.72,99.9,14.82,114.72
,242.4,114.73,99.9,14.83,114.73
,242.6,114.72,99.9,14.82,114.72
,242.8,114.73,99.9,14.83,114.73
,243,114.73,99.9,14.83,114.73
,243.2,114.73,99.9,14.82,114.73
,243.4,114.72,99.9,14.82,114.72
,243.6,114.73,99.9,14.82,114.73
,243.8,114.73,99.9,14.82,114.73
,244,114.73,99.9,14.82,114.73
,244.2,114.73,99.9,14.82,114.73
,244.4,114.73,99.9,14.83,114.73
,244.6,114.73,99.9,14.83,114.73
,244.8,114.73,99.9,14.82,114.73
,245,114.73,99.9,14.82,114.73
,245.2,114.72,99.9,14.82,114.72
,245.4,114.73,99.9,14.83,114.73
,245.6,114.72,99.9,14.82,114.72
,245.8,114.73,99.9,14.82,114.73
,246,114.73,99.9,14.83,114.73
,246.2,114.73,99.9,14.82,114.73
,246.4,114.73,99.9,14.82,114.73
,246.6,114.73,99.9,14.82,114.73
,246.8,114.73,99.9,14.82,114.73
,247,114.73,99.9,14.82,114.73
,247.2,114.73,99.9,14.83,114.73
,247.4,114.73,99.9,14.83,114.73
,247.6,114.73,99.9,14.83,114.73
,247.8,114.73,99.9,14.83,114.73
,248,114.72,99.9,14.82,114.72
,248.2,114.72,99.9,14.82,114.72
,248.4,114.73,99.9,14.82,114.73
,248.6,114.73,99.9,14.83,114.73
,248.8,114.72,99.9,14.82,114.72
,249,114.73,99.9,14.82,114.73
,249.2,114.73,99.9,14.82,114.73
,249.4,114.73,99.9,14.83,114.73
,249.6,114.72,99.9,14.82,114.72
,249.8,114.72,99.9,14.82,114.72
,250,114.72,99.9,14.82,114.72
,250.2,114.72,99.9,14.82,114.72
,250.4,114.72,99.9,14.82,114.72
,250.6,114.72,99.9,14.82,114.72
,250.8,114.72,99.9,14.82,114.72
,251,114.72,99.9,14.82,114.72
,251.2,114.72,99.9,14.82,114.72
,251.4,114.72,99.9,14.82,114.72
,251.6,114.73,99.9,14.82,114.73
,251.8,114.72,99.9,14.82,114.72
,252,114.73,99.9,14.82,114.73
,252.2,114.72,99.9,14.82,114.72
,252.4,114.73,99.9,14.82,114.73
,252.6,114.72,99.9,14.82,114.72
,252.8,114.72,99.9,14.82,114.72
,253,114.72,99.9,14.82,114.72
,253.2,114.73,99.9,14.82,114.73
,253.4,114.72,99.9,14.82,114.72
,253.6,114.72,99.9,14.82,114.72
,253.8,114.72,99.9,14.82,114.72
,254,114.72,99.9,14.82,114.72
,254.2,114.72,99.9,14.82,114.72
,254.4,114.72,99.9,14.82,114.72
,254.6,114.72,99.9,14.82,114.72
,254.8,114.72,99.9,14.82,114.72
,255,114.72,99.9,14.82,114.72
,255.2,114.72,99.9,14.82,114.72
,255.4,114.72,99.9,14.82,114.72
,255.6,114.73,99.9,14.82,114.73
,255.8,114.73,99.9,14.82,114.73
,256,114.72,99.9,14.82,114.72
,256.2,114.73,99.9,14.82,114.73
,256.4,114.73,99.9,14.82,114.73
,256.6,114.72,99.9,14.82,114.72
,256.8,114.73,99.9,14.82,114.73
,257,114.73,99.9,14.82,114.73
,257.2,114.73,99.9,14.82,114.73
,257.4,114.73,99.9,14.82,114.73
,257.6,114.72,99.9,14.82,114.72
,257.8,114.73,99.9,14.82,114.73
,258,114.73,99.9,14.82,114.73
,258.2,114.72,99.9,14.82,114.72
,258.4,114.73,99.9,14.83,114.73
,258.6,114.73,99.9,14.82,114.73
,258.8,114.73,99.9,14.82,114.73
,259,114.73,99.9,14.82,114.73
,259.2,114.73,99.9,14.83,114.73
,259.4,114.73,99.9,14.83,114.73
,259.6,114.72,99.9,14.82,114.72
,259.8,114.73,99.9,14.82,114.73
,260,114.73,99.9,14.83,114.73
,260.2,114.73,99.9,14.82,114.73
,260.4,114.72,99.9,14.82,114.72
,260.6,114.73,99.9,14.82,114.73
,260.8,114.73,99.9,14.82,114.73
,261,114.73,99.9,14.82,114.73
,261.2,114.72,99.9,14.82,114.72
,261.4,114.73,99.9,14.82,114.73
,261.6,114.73,99.9,14.83,114.73
,261.8,114.73,99.9,14.83,114.73
,262,114.73,99.9,14.83,114.73
,262.2,114.73,99.9,14.83,114.73
,262.4,114.73,99.9,14.82,114.73
,262.6,114.73,99.9,14.82,114.73
,262.8,114.73,99.9,14.82,114.73
,263,114.73,99.9,14.83,114.73
,263.2,114.73,99.9,14.83,114.73
,263.4,114.73,99.9,14.83,114.73
,263.6,114.73,99.9,14.82,114.73
,263.8,114.73,99.9,14.82,114.73
,264,114.73,99.9,14.83,114.73
,264.2,114.73,99.9,14.83,114.73
,264.4,114.73,99.9,14.83,114.73
,264.6,114.73,99.9,14.83,114.73
,264.8,114.73,99.9,14.83,114.73
,265,114.72,99.9,14.82,114.72
,265.2,114.72,99.9,14.82,114.72
,265.4,114.72,99.9,14.82,114.72
